study,year,location,state,rep,n_spray,brand_name,group,active_ingred,sev,yld
408,2019,SÃO MIGUEL DO PASSA QUATRO,GO,4,4,Fezan Gold,SDHI_QOI,Chlorothalonil + Tebuconazole,32.2,3830
408,2019,SÃO MIGUEL DO PASSA QUATRO,GO,1,4,Aproach Prima,QOI_DMI,picoxystrobin + cyproconazole,36.8,3570
408,2019,SÃO MIGUEL DO PASSA QUATRO,GO,2,4,Aproach Prima,QOI_DMI,picoxystrobin + cyproconazole,32.6,3854
408,2019,SÃO MIGUEL DO PASSA QUATRO,GO,3,4,Aproach Prima,QOI_DMI,picoxystrobin + cyproconazole,31.8,3630
408,2019,SÃO MIGUEL DO PASSA QUATRO,GO,4,4,Aproach Prima,QOI_DMI,picoxystrobin + cyproconazole,32.2,4010
408,2019,SÃO MIGUEL DO PASSA QUATRO,GO,1,4,SphereMax,QOI_DMI,trifloxystrobin + cyproconazole,37.8,3570
408,2019,SÃO MIGUEL DO PASSA QUATRO,GO,2,4,SphereMax,QOI_DMI,trifloxystrobin + cyproconazole,34.4,3780
408,2019,SÃO MIGUEL DO PASSA QUATRO,GO,3,4,SphereMax,QOI_DMI,trifloxystrobin + cyproconazole,34.0,3480
408,2019,SÃO MIGUEL DO PASSA QUATRO,GO,4,4,SphereMax,QOI_DMI,trifloxystrobin + cyproconazole,31.0,3670
408,2019,SÃO MIGUEL DO PASSA QUATRO,GO,1,4,Nativo,QOI_DMI,trifloxystrobin + tebuconazole,38.2,3874
408,2019,SÃO MIGUEL DO PASSA QUATRO,GO,2,4,Nativo,QOI_DMI,trifloxystrobin + tebuconazole,33.4,3540
408,2019,SÃO MIGUEL DO PASSA QUATRO,GO,3,4,Nativo,QOI_DMI,trifloxystrobin + tebuconazole,31.8,3650
408,2019,SÃO MIGUEL DO PASSA QUATRO,GO,4,4,Nativo,QOI_DMI,trifloxystrobin + tebuconazole,34.2,4266
408,2019,SÃO MIGUEL DO PASSA QUATRO,GO,1,4,Fusão,QOI_DMI,metominostrobin + tebuconazole,37.8,3666
408,2019,SÃO MIGUEL DO PASSA QUATRO,GO,2,4,Fusão,QOI_DMI,metominostrobin + tebuconazole,37.2,3450
408,2019,SÃO MIGUEL DO PASSA QUATRO,GO,3,4,Fusão,QOI_DMI,metominostrobin + tebuconazole,35.8,3980
408,2019,SÃO MIGUEL DO PASSA QUATRO,GO,4,4,Fusão,QOI_DMI,metominostrobin + tebuconazole,33.6,3802
408,2019,SÃO MIGUEL DO PASSA QUATRO,GO,1,4,Horos,QOI_DMI,Picoxystrobin+tebuconazole,24.8,3810
408,2019,SÃO MIGUEL DO PASSA QUATRO,GO,2,4,Horos,QOI_DMI,Picoxystrobin+tebuconazole,22.8,3654
408,2019,SÃO MIGUEL DO PASSA QUATRO,GO,3,4,Horos,QOI_DMI,Picoxystrobin+tebuconazole,27.4,3570
408,2019,SÃO MIGUEL DO PASSA QUATRO,GO,4,4,Horos,QOI_DMI,Picoxystrobin+tebuconazole,22.8,4406
408,2019,SÃO MIGUEL DO PASSA QUATRO,GO,1,4,Locker,MBC_DMI_COP,Carbendazim + Tebuconazole + Cresoxim-methyl,34.6,3780
408,2019,SÃO MIGUEL DO PASSA QUATRO,GO,2,4,Locker,MBC_DMI_COP,Carbendazim + Tebuconazole + Cresoxim-methyl,35.4,3986
408,2019,SÃO MIGUEL DO PASSA QUATRO,GO,3,4,Locker,MBC_DMI_COP,Carbendazim + Tebuconazole + Cresoxim-methyl,35.4,4170
408,2019,SÃO MIGUEL DO PASSA QUATRO,GO,4,4,Locker,MBC_DMI_COP,Carbendazim + Tebuconazole + Cresoxim-methyl,35.4,3866
408,2019,SÃO MIGUEL DO PASSA QUATRO,GO,1,4,FOX,QOI_DMI,trifloxystrobin + prothioconazole,23.8,3674
408,2019,SÃO MIGUEL DO PASSA QUATRO,GO,2,4,FOX,QOI_DMI,trifloxystrobin + prothioconazole,21.6,3988
408,2019,SÃO MIGUEL DO PASSA QUATRO,GO,3,4,FOX,QOI_DMI,trifloxystrobin + prothioconazole,22.2,4572
408,2019,SÃO MIGUEL DO PASSA QUATRO,GO,4,4,FOX,QOI_DMI,trifloxystrobin + prothioconazole,24.2,4310
408,2019,SÃO MIGUEL DO PASSA QUATRO,GO,1,4,Vessarya,SDHI_QOI,Benzovindiflupir + Picoxystrobin,25.8,3950
408,2019,SÃO MIGUEL DO PASSA QUATRO,GO,2,4,Vessarya,SDHI_QOI,Benzovindiflupir + Picoxystrobin,24.8,3980
408,2019,SÃO MIGUEL DO PASSA QUATRO,GO,3,4,Vessarya,SDHI_QOI,Benzovindiflupir + Picoxystrobin,25.8,4370
408,2019,SÃO MIGUEL DO PASSA QUATRO,GO,4,4,Vessarya,SDHI_QOI,Benzovindiflupir + Picoxystrobin,24.4,4590
408,2019,SÃO MIGUEL DO PASSA QUATRO,GO,1,4,Ativum,DMI_SDHI_QOI,epoxiconazole + fluxapiroxade+pyraclostrobin,25.8,4050
408,2019,SÃO MIGUEL DO PASSA QUATRO,GO,2,4,Ativum,DMI_SDHI_QOI,epoxiconazole + fluxapiroxade+pyraclostrobin,26.8,3966
408,2019,SÃO MIGUEL DO PASSA QUATRO,GO,3,4,Ativum,DMI_SDHI_QOI,epoxiconazole + fluxapiroxade+pyraclostrobin,26.6,3754
408,2019,SÃO MIGUEL DO PASSA QUATRO,GO,4,4,Ativum,DMI_SDHI_QOI,epoxiconazole + fluxapiroxade+pyraclostrobin,25.0,4078
408,2019,SÃO MIGUEL DO PASSA QUATRO,GO,1,4,Triziman,QOI+DMI+DIT,Azoxystrobin + Ciproconazole + Mancozeb,34.0,3760
408,2019,SÃO MIGUEL DO PASSA QUATRO,GO,2,4,Triziman,QOI+DMI+DIT,Azoxystrobin + Ciproconazole + Mancozeb,35.6,3864
408,2019,SÃO MIGUEL DO PASSA QUATRO,GO,3,4,Triziman,QOI+DMI+DIT,Azoxystrobin + Ciproconazole + Mancozeb,33.2,3794
408,2019,SÃO MIGUEL DO PASSA QUATRO,GO,4,4,Triziman,QOI+DMI+DIT,Azoxystrobin + Ciproconazole + Mancozeb,37.2,4010
408,2019,SÃO MIGUEL DO PASSA QUATRO,GO,1,4,FOX Xpro,SDHI_DMI_QOI,Bixafem + Prothioconazole + Trifloxystrobin,22.4,4850
408,2019,SÃO MIGUEL DO PASSA QUATRO,GO,2,4,FOX Xpro,SDHI_DMI_QOI,Bixafem + Prothioconazole + Trifloxystrobin,23.0,4560
408,2019,SÃO MIGUEL DO PASSA QUATRO,GO,3,4,FOX Xpro,SDHI_DMI_QOI,Bixafem + Prothioconazole + Trifloxystrobin,22.6,3874
408,2019,SÃO MIGUEL DO PASSA QUATRO,GO,4,4,FOX Xpro,SDHI_DMI_QOI,Bixafem + Prothioconazole + Trifloxystrobin,23.2,4970
408,2019,SÃO MIGUEL DO PASSA QUATRO,GO,1,4,Cronnos,QOI+DMI+DIT,Picoxystrobin + Tebuconazole + Mancozeb ,28.0,4706
408,2019,SÃO MIGUEL DO PASSA QUATRO,GO,2,4,Cronnos,QOI+DMI+DIT,Picoxystrobin + Tebuconazole + Mancozeb ,27.2,4906
408,2019,SÃO MIGUEL DO PASSA QUATRO,GO,3,4,Cronnos,QOI+DMI+DIT,Picoxystrobin + Tebuconazole + Mancozeb ,26.8,3996
408,2019,SÃO MIGUEL DO PASSA QUATRO,GO,4,4,Cronnos,QOI+DMI+DIT,Picoxystrobin + Tebuconazole + Mancozeb ,28.6,4190
409,2020,CHAPADÃO DO SUL,MS,1,4,CHECK,CHECK,CHECK,57.5,2624
409,2020,CHAPADÃO DO SUL,MS,2,4,CHECK,CHECK,CHECK,70.0,2811
409,2020,CHAPADÃO DO SUL,MS,3,4,CHECK,CHECK,CHECK,65.0,3265
409,2020,CHAPADÃO DO SUL,MS,4,4,CHECK,CHECK,CHECK,67.5,2908
409,2020,CHAPADÃO DO SUL,MS,1,4,Aproach Prima,QOI_DMI,picoxystrobin + cyproconazole,32.5,3610
409,2020,CHAPADÃO DO SUL,MS,2,4,Aproach Prima,QOI_DMI,picoxystrobin + cyproconazole,40.0,3322
409,2020,CHAPADÃO DO SUL,MS,3,4,Aproach Prima,QOI_DMI,picoxystrobin + cyproconazole,45.0,3363
409,2020,CHAPADÃO DO SUL,MS,4,4,Aproach Prima,QOI_DMI,picoxystrobin + cyproconazole,30.0,3123
409,2020,CHAPADÃO DO SUL,MS,1,4,SphereMax,QOI_DMI,trifloxystrobin + cyproconazole,50.0,3259
409,2020,CHAPADÃO DO SUL,MS,2,4,SphereMax,QOI_DMI,trifloxystrobin + cyproconazole,37.5,3628
409,2020,CHAPADÃO DO SUL,MS,3,4,SphereMax,QOI_DMI,trifloxystrobin + cyproconazole,45.0,3476
409,2020,CHAPADÃO DO SUL,MS,4,4,SphereMax,QOI_DMI,trifloxystrobin + cyproconazole,40.0,3438
409,2020,CHAPADÃO DO SUL,MS,1,4,FOX,QOI_DMI,trifloxystrobin + prothioconazole,32.5,3455
409,2020,CHAPADÃO DO SUL,MS,2,4,FOX,QOI_DMI,trifloxystrobin + prothioconazole,32.5,3872
409,2020,CHAPADÃO DO SUL,MS,3,4,FOX,QOI_DMI,trifloxystrobin + prothioconazole,32.5,3773
409,2020,CHAPADÃO DO SUL,MS,4,4,FOX,QOI_DMI,trifloxystrobin + prothioconazole,40.0,3592
409,2020,CHAPADÃO DO SUL,MS,1,4,Fusão,QOI_DMI,metominostrobin + tebuconazole,17.5,3963
409,2020,CHAPADÃO DO SUL,MS,2,4,Fusão,QOI_DMI,metominostrobin + tebuconazole,15.0,3782
409,2020,CHAPADÃO DO SUL,MS,3,4,Fusão,QOI_DMI,metominostrobin + tebuconazole,13.5,3921
409,2020,CHAPADÃO DO SUL,MS,4,4,Fusão,QOI_DMI,metominostrobin + tebuconazole,17.5,4035
409,2020,CHAPADÃO DO SUL,MS,1,4,Fezan Gold,SDHI_QOI,Chlorothalonil + Tebuconazole,10.0,3575
409,2020,CHAPADÃO DO SUL,MS,2,4,Fezan Gold,SDHI_QOI,Chlorothalonil + Tebuconazole,12.5,3789
409,2020,CHAPADÃO DO SUL,MS,3,4,Fezan Gold,SDHI_QOI,Chlorothalonil + Tebuconazole,13.5,3853
409,2020,CHAPADÃO DO SUL,MS,4,4,Fezan Gold,SDHI_QOI,Chlorothalonil + Tebuconazole,7.5,4164
409,2020,CHAPADÃO DO SUL,MS,1,4,Audaz/ Aumenax,SDHI_COP,Fluxapyroxad + Copper oxychloride,17.5,3663
409,2020,CHAPADÃO DO SUL,MS,2,4,Audaz/ Aumenax,SDHI_COP,Fluxapyroxad + Copper oxychloride,12.5,4202
409,2020,CHAPADÃO DO SUL,MS,3,4,Audaz/ Aumenax,SDHI_COP,Fluxapyroxad + Copper oxychloride,12.5,3954
409,2020,CHAPADÃO DO SUL,MS,4,4,Audaz/ Aumenax,SDHI_COP,Fluxapyroxad + Copper oxychloride,12.5,4016
409,2020,CHAPADÃO DO SUL,MS,1,4,Cronnos,QOI+DMI+DIT,Picoxystrobin + Tebuconazole + Mancozeb ,13.5,3499
409,2020,CHAPADÃO DO SUL,MS,2,4,Cronnos,QOI+DMI+DIT,Picoxystrobin + Tebuconazole + Mancozeb ,7.5,3886
409,2020,CHAPADÃO DO SUL,MS,3,4,Cronnos,QOI+DMI+DIT,Picoxystrobin + Tebuconazole + Mancozeb ,15.0,4388
409,2020,CHAPADÃO DO SUL,MS,4,4,Cronnos,QOI+DMI+DIT,Picoxystrobin + Tebuconazole + Mancozeb ,7.5,3653
409,2020,CHAPADÃO DO SUL,MS,1,4,Elatus,QOI_SDHI,Azoxystrobin + Benzovindiflupir,50.0,3159
409,2020,CHAPADÃO DO SUL,MS,2,4,Elatus,QOI_SDHI,Azoxystrobin + Benzovindiflupir,50.0,3398
409,2020,CHAPADÃO DO SUL,MS,3,4,Elatus,QOI_SDHI,Azoxystrobin + Benzovindiflupir,45.0,3232
409,2020,CHAPADÃO DO SUL,MS,4,4,Elatus,QOI_SDHI,Azoxystrobin + Benzovindiflupir,40.0,3133
409,2020,CHAPADÃO DO SUL,MS,1,4,Vessarya,SDHI_QOI,Benzovindiflupir + Picoxystrobin,25.0,3749
409,2020,CHAPADÃO DO SUL,MS,2,4,Vessarya,SDHI_QOI,Benzovindiflupir + Picoxystrobin,22.5,3641
409,2020,CHAPADÃO DO SUL,MS,3,4,Vessarya,SDHI_QOI,Benzovindiflupir + Picoxystrobin,27.5,4059
409,2020,CHAPADÃO DO SUL,MS,4,4,Vessarya,SDHI_QOI,Benzovindiflupir + Picoxystrobin,17.5,3377
409,2020,CHAPADÃO DO SUL,MS,1,4,Orkestra SC,QOI_SDHI,pyraclostrobin + fluxapyroxad,45.0,3683
409,2020,CHAPADÃO DO SUL,MS,2,4,Orkestra SC,QOI_SDHI,pyraclostrobin + fluxapyroxad,35.0,3514
409,2020,CHAPADÃO DO SUL,MS,3,4,Orkestra SC,QOI_SDHI,pyraclostrobin + fluxapyroxad,60.0,3495
409,2020,CHAPADÃO DO SUL,MS,4,4,Orkestra SC,QOI_SDHI,pyraclostrobin + fluxapyroxad,45.0,3327
409,2020,CHAPADÃO DO SUL,MS,1,4,Ativum,DMI_SDHI_QOI,epoxiconazole + fluxapiroxade+pyraclostrobin,25.0,4020
409,2020,CHAPADÃO DO SUL,MS,2,4,Ativum,DMI_SDHI_QOI,epoxiconazole + fluxapiroxade+pyraclostrobin,27.5,3955
409,2020,CHAPADÃO DO SUL,MS,3,4,Ativum,DMI_SDHI_QOI,epoxiconazole + fluxapiroxade+pyraclostrobin,27.5,3822
409,2020,CHAPADÃO DO SUL,MS,4,4,Ativum,DMI_SDHI_QOI,epoxiconazole + fluxapiroxade+pyraclostrobin,35.0,3614
409,2020,CHAPADÃO DO SUL,MS,1,4,FOX Xpro,SDHI_DMI_QOI,Bixafem + Prothioconazole + Trifloxystrobin,30.0,3600
409,2020,CHAPADÃO DO SUL,MS,2,4,FOX Xpro,SDHI_DMI_QOI,Bixafem + Prothioconazole + Trifloxystrobin,12.5,3839
409,2020,CHAPADÃO DO SUL,MS,3,4,FOX Xpro,SDHI_DMI_QOI,Bixafem + Prothioconazole + Trifloxystrobin,22.5,4293
409,2020,CHAPADÃO DO SUL,MS,4,4,FOX Xpro,SDHI_DMI_QOI,Bixafem + Prothioconazole + Trifloxystrobin,17.5,3624
409,2020,CHAPADÃO DO SUL,MS,1,4,Programa 1,,,4.0,4044
409,2020,CHAPADÃO DO SUL,MS,2,4,Programa 1,,,7.5,3968
409,2020,CHAPADÃO DO SUL,MS,3,4,Programa 1,,,15.0,3972
409,2020,CHAPADÃO DO SUL,MS,4,4,Programa 1,,,17.5,4111
409,2020,CHAPADÃO DO SUL,MS,1,4,Programa 2,,,5.0,3796
409,2020,CHAPADÃO DO SUL,MS,2,4,Programa 2,,,5.0,4436
409,2020,CHAPADÃO DO SUL,MS,3,4,Programa 2,,,15.0,4055
409,2020,CHAPADÃO DO SUL,MS,4,4,Programa 2,,,20.0,3972
410,2020,RIO VERDE,GO,1,4,CHECK,CHECK,CHECK,100.0,3444
410,2020,RIO VERDE,GO,2,4,CHECK,CHECK,CHECK,94.0,3918
410,2020,RIO VERDE,GO,3,4,CHECK,CHECK,CHECK,98.0,3615
410,2020,RIO VERDE,GO,4,4,CHECK,CHECK,CHECK,95.0,3810
410,2020,RIO VERDE,GO,1,4,Aproach Prima,QOI_DMI,picoxystrobin + cyproconazole,70.0,3730
410,2020,RIO VERDE,GO,2,4,Aproach Prima,QOI_DMI,picoxystrobin + cyproconazole,65.0,4355
410,2020,RIO VERDE,GO,3,4,Aproach Prima,QOI_DMI,picoxystrobin + cyproconazole,68.0,3909
410,2020,RIO VERDE,GO,4,4,Aproach Prima,QOI_DMI,picoxystrobin + cyproconazole,65.0,4010
410,2020,RIO VERDE,GO,1,4,SphereMax,QOI_DMI,trifloxystrobin + cyproconazole,68.0,4142
410,2020,RIO VERDE,GO,2,4,SphereMax,QOI_DMI,trifloxystrobin + cyproconazole,72.0,3494
410,2020,RIO VERDE,GO,3,4,SphereMax,QOI_DMI,trifloxystrobin + cyproconazole,70.0,3789
410,2020,RIO VERDE,GO,4,4,SphereMax,QOI_DMI,trifloxystrobin + cyproconazole,68.0,4305
410,2020,RIO VERDE,GO,1,4,FOX,QOI_DMI,trifloxystrobin + prothioconazole,35.0,4471
410,2020,RIO VERDE,GO,2,4,FOX,QOI_DMI,trifloxystrobin + prothioconazole,35.0,4517
410,2020,RIO VERDE,GO,3,4,FOX,QOI_DMI,trifloxystrobin + prothioconazole,38.0,4370
410,2020,RIO VERDE,GO,4,4,FOX,QOI_DMI,trifloxystrobin + prothioconazole,37.0,4343
410,2020,RIO VERDE,GO,1,4,Fusão,QOI_DMI,metominostrobin + tebuconazole,60.0,3982
410,2020,RIO VERDE,GO,2,4,Fusão,QOI_DMI,metominostrobin + tebuconazole,58.0,4099
410,2020,RIO VERDE,GO,3,4,Fusão,QOI_DMI,metominostrobin + tebuconazole,62.0,3969
410,2020,RIO VERDE,GO,4,4,Fusão,QOI_DMI,metominostrobin + tebuconazole,55.0,4294
410,2020,RIO VERDE,GO,1,4,Fezan Gold,SDHI_QOI,Chlorothalonil + Tebuconazole,58.0,4214
410,2020,RIO VERDE,GO,2,4,Fezan Gold,SDHI_QOI,Chlorothalonil + Tebuconazole,65.0,3867
410,2020,RIO VERDE,GO,3,4,Fezan Gold,SDHI_QOI,Chlorothalonil + Tebuconazole,62.0,3986
410,2020,RIO VERDE,GO,4,4,Fezan Gold,SDHI_QOI,Chlorothalonil + Tebuconazole,60.0,4048
410,2020,RIO VERDE,GO,1,4,Audaz/ Aumenax,SDHI_COP,Fluxapyroxad + Copper oxychloride,28.0,4291
410,2020,RIO VERDE,GO,2,4,Audaz/ Aumenax,SDHI_COP,Fluxapyroxad + Copper oxychloride,28.0,4712
410,2020,RIO VERDE,GO,3,4,Audaz/ Aumenax,SDHI_COP,Fluxapyroxad + Copper oxychloride,29.0,4498
410,2020,RIO VERDE,GO,4,4,Audaz/ Aumenax,SDHI_COP,Fluxapyroxad + Copper oxychloride,30.0,4445
410,2020,RIO VERDE,GO,1,4,Cronnos,QOI+DMI+DIT,Picoxystrobin + Tebuconazole + Mancozeb ,15.0,4690
410,2020,RIO VERDE,GO,2,4,Cronnos,QOI+DMI+DIT,Picoxystrobin + Tebuconazole + Mancozeb ,19.5,4594
410,2020,RIO VERDE,GO,3,4,Cronnos,QOI+DMI+DIT,Picoxystrobin + Tebuconazole + Mancozeb ,23.5,4461
410,2020,RIO VERDE,GO,4,4,Cronnos,QOI+DMI+DIT,Picoxystrobin + Tebuconazole + Mancozeb ,25.0,4365
410,2020,RIO VERDE,GO,1,4,Elatus,QOI_SDHI,Azoxystrobin + Benzovindiflupir,68.0,4078
410,2020,RIO VERDE,GO,2,4,Elatus,QOI_SDHI,Azoxystrobin + Benzovindiflupir,62.0,4278
410,2020,RIO VERDE,GO,3,4,Elatus,QOI_SDHI,Azoxystrobin + Benzovindiflupir,72.0,3974
410,2020,RIO VERDE,GO,4,4,Elatus,QOI_SDHI,Azoxystrobin + Benzovindiflupir,65.0,4020
410,2020,RIO VERDE,GO,1,4,Vessarya,SDHI_QOI,Benzovindiflupir + Picoxystrobin,52.0,4476
410,2020,RIO VERDE,GO,2,4,Vessarya,SDHI_QOI,Benzovindiflupir + Picoxystrobin,55.0,4095
410,2020,RIO VERDE,GO,3,4,Vessarya,SDHI_QOI,Benzovindiflupir + Picoxystrobin,55.0,4048
410,2020,RIO VERDE,GO,4,4,Vessarya,SDHI_QOI,Benzovindiflupir + Picoxystrobin,58.0,3866
410,2020,RIO VERDE,GO,1,4,Orkestra SC,QOI_SDHI,pyraclostrobin + fluxapyroxad,50.0,4214
410,2020,RIO VERDE,GO,2,4,Orkestra SC,QOI_SDHI,pyraclostrobin + fluxapyroxad,50.0,4142
410,2020,RIO VERDE,GO,3,4,Orkestra SC,QOI_SDHI,pyraclostrobin + fluxapyroxad,48.0,4358
410,2020,RIO VERDE,GO,4,4,Orkestra SC,QOI_SDHI,pyraclostrobin + fluxapyroxad,55.0,4106
410,2020,RIO VERDE,GO,1,4,Ativum,DMI_SDHI_QOI,epoxiconazole + fluxapiroxade+pyraclostrobin,45.0,4226
410,2020,RIO VERDE,GO,2,4,Ativum,DMI_SDHI_QOI,epoxiconazole + fluxapiroxade+pyraclostrobin,40.0,4329
410,2020,RIO VERDE,GO,3,4,Ativum,DMI_SDHI_QOI,epoxiconazole + fluxapiroxade+pyraclostrobin,38.0,4450
410,2020,RIO VERDE,GO,4,4,Ativum,DMI_SDHI_QOI,epoxiconazole + fluxapiroxade+pyraclostrobin,42.0,4315
410,2020,RIO VERDE,GO,1,4,FOX Xpro,SDHI_DMI_QOI,Bixafem + Prothioconazole + Trifloxystrobin,30.0,4598
410,2020,RIO VERDE,GO,2,4,FOX Xpro,SDHI_DMI_QOI,Bixafem + Prothioconazole + Trifloxystrobin,32.0,4463
410,2020,RIO VERDE,GO,3,4,FOX Xpro,SDHI_DMI_QOI,Bixafem + Prothioconazole + Trifloxystrobin,35.0,4451
410,2020,RIO VERDE,GO,4,4,FOX Xpro,SDHI_DMI_QOI,Bixafem + Prothioconazole + Trifloxystrobin,35.0,4256
410,2020,RIO VERDE,GO,1,4,Programa 1,,,12.0,4795
410,2020,RIO VERDE,GO,2,4,Programa 1,,,15.0,4583
410,2020,RIO VERDE,GO,3,4,Programa 1,,,13.0,4727
410,2020,RIO VERDE,GO,4,4,Programa 1,,,15.0,4466
410,2020,RIO VERDE,GO,1,4,Programa 2,,,25.0,4370
410,2020,RIO VERDE,GO,2,4,Programa 2,,,22.0,4765
410,2020,RIO VERDE,GO,3,4,Programa 2,,,22.0,4609
410,2020,RIO VERDE,GO,4,4,Programa 2,,,28.0,4327
411,2020,PRIMAVERA DO LESTE,MT,1,3,CHECK,CHECK,CHECK,63.7,2794
411,2020,PRIMAVERA DO LESTE,MT,2,3,CHECK,CHECK,CHECK,70.6,2675
411,2020,PRIMAVERA DO LESTE,MT,3,3,CHECK,CHECK,CHECK,81.7,1853
411,2020,PRIMAVERA DO LESTE,MT,4,3,CHECK,CHECK,CHECK,58.3,2489
411,2020,PRIMAVERA DO LESTE,MT,1,3,Aproach Prima,QOI_DMI,picoxystrobin + cyproconazole,42.3,3133
411,2020,PRIMAVERA DO LESTE,MT,2,3,Aproach Prima,QOI_DMI,picoxystrobin + cyproconazole,45.9,2844
411,2020,PRIMAVERA DO LESTE,MT,3,3,Aproach Prima,QOI_DMI,picoxystrobin + cyproconazole,56.9,2517
411,2020,PRIMAVERA DO LESTE,MT,4,3,Aproach Prima,QOI_DMI,picoxystrobin + cyproconazole,50.4,2650
411,2020,PRIMAVERA DO LESTE,MT,1,3,SphereMax,QOI_DMI,trifloxystrobin + cyproconazole,45.5,3431
411,2020,PRIMAVERA DO LESTE,MT,2,3,SphereMax,QOI_DMI,trifloxystrobin + cyproconazole,38.2,2606
411,2020,PRIMAVERA DO LESTE,MT,3,3,SphereMax,QOI_DMI,trifloxystrobin + cyproconazole,39.6,3178
411,2020,PRIMAVERA DO LESTE,MT,4,3,SphereMax,QOI_DMI,trifloxystrobin + cyproconazole,47.2,2842
411,2020,PRIMAVERA DO LESTE,MT,1,3,FOX,QOI_DMI,trifloxystrobin + prothioconazole,22.7,3625
411,2020,PRIMAVERA DO LESTE,MT,2,3,FOX,QOI_DMI,trifloxystrobin + prothioconazole,35.6,3494
411,2020,PRIMAVERA DO LESTE,MT,3,3,FOX,QOI_DMI,trifloxystrobin + prothioconazole,28.7,3186
411,2020,PRIMAVERA DO LESTE,MT,4,3,FOX,QOI_DMI,trifloxystrobin + prothioconazole,32.8,3042
411,2020,PRIMAVERA DO LESTE,MT,1,3,Fusão,QOI_DMI,metominostrobin + tebuconazole,36.8,2939
411,2020,PRIMAVERA DO LESTE,MT,2,3,Fusão,QOI_DMI,metominostrobin + tebuconazole,44.7,3464
411,2020,PRIMAVERA DO LESTE,MT,3,3,Fusão,QOI_DMI,metominostrobin + tebuconazole,35.8,2689
411,2020,PRIMAVERA DO LESTE,MT,4,3,Fusão,QOI_DMI,metominostrobin + tebuconazole,44.1,2900
411,2020,PRIMAVERA DO LESTE,MT,1,3,Fezan Gold,SDHI_QOI,Chlorothalonil + Tebuconazole,14.7,3961
411,2020,PRIMAVERA DO LESTE,MT,2,3,Fezan Gold,SDHI_QOI,Chlorothalonil + Tebuconazole,20.3,3689
411,2020,PRIMAVERA DO LESTE,MT,3,3,Fezan Gold,SDHI_QOI,Chlorothalonil + Tebuconazole,15.7,3400
411,2020,PRIMAVERA DO LESTE,MT,4,3,Fezan Gold,SDHI_QOI,Chlorothalonil + Tebuconazole,23.8,3342
411,2020,PRIMAVERA DO LESTE,MT,1,3,Audaz/ Aumenax,SDHI_COP,Fluxapyroxad + Copper oxychloride,43.8,3492
411,2020,PRIMAVERA DO LESTE,MT,2,3,Audaz/ Aumenax,SDHI_COP,Fluxapyroxad + Copper oxychloride,32.7,2850
411,2020,PRIMAVERA DO LESTE,MT,3,3,Audaz/ Aumenax,SDHI_COP,Fluxapyroxad + Copper oxychloride,33.4,3625
411,2020,PRIMAVERA DO LESTE,MT,4,3,Audaz/ Aumenax,SDHI_COP,Fluxapyroxad + Copper oxychloride,39.7,3231
411,2020,PRIMAVERA DO LESTE,MT,1,3,Cronnos,QOI+DMI+DIT,Picoxystrobin + Tebuconazole + Mancozeb ,36.5,4233
411,2020,PRIMAVERA DO LESTE,MT,2,3,Cronnos,QOI+DMI+DIT,Picoxystrobin + Tebuconazole + Mancozeb ,30.1,3356
411,2020,PRIMAVERA DO LESTE,MT,3,3,Cronnos,QOI+DMI+DIT,Picoxystrobin + Tebuconazole + Mancozeb ,29.7,3733
411,2020,PRIMAVERA DO LESTE,MT,4,3,Cronnos,QOI+DMI+DIT,Picoxystrobin + Tebuconazole + Mancozeb ,38.6,3211
411,2020,PRIMAVERA DO LESTE,MT,1,3,Elatus,QOI_SDHI,Azoxystrobin + Benzovindiflupir,48.6,2492
411,2020,PRIMAVERA DO LESTE,MT,2,3,Elatus,QOI_SDHI,Azoxystrobin + Benzovindiflupir,52.1,2686
411,2020,PRIMAVERA DO LESTE,MT,3,3,Elatus,QOI_SDHI,Azoxystrobin + Benzovindiflupir,40.3,3344
411,2020,PRIMAVERA DO LESTE,MT,4,3,Elatus,QOI_SDHI,Azoxystrobin + Benzovindiflupir,43.8,3156
411,2020,PRIMAVERA DO LESTE,MT,1,3,Vessarya,SDHI_QOI,Benzovindiflupir + Picoxystrobin,38.5,4061
411,2020,PRIMAVERA DO LESTE,MT,2,3,Vessarya,SDHI_QOI,Benzovindiflupir + Picoxystrobin,33.7,3539
411,2020,PRIMAVERA DO LESTE,MT,3,3,Vessarya,SDHI_QOI,Benzovindiflupir + Picoxystrobin,44.7,2958
411,2020,PRIMAVERA DO LESTE,MT,4,3,Vessarya,SDHI_QOI,Benzovindiflupir + Picoxystrobin,42.6,3136
411,2020,PRIMAVERA DO LESTE,MT,1,3,Orkestra SC,QOI_SDHI,pyraclostrobin + fluxapyroxad,44.3,2544
411,2020,PRIMAVERA DO LESTE,MT,2,3,Orkestra SC,QOI_SDHI,pyraclostrobin + fluxapyroxad,56.6,3128
411,2020,PRIMAVERA DO LESTE,MT,3,3,Orkestra SC,QOI_SDHI,pyraclostrobin + fluxapyroxad,55.1,3336
411,2020,PRIMAVERA DO LESTE,MT,4,3,Orkestra SC,QOI_SDHI,pyraclostrobin + fluxapyroxad,47.7,2844
411,2020,PRIMAVERA DO LESTE,MT,1,3,Ativum,DMI_SDHI_QOI,epoxiconazole + fluxapiroxade+pyraclostrobin,43.3,3514
